id,speaker,intent,slots.keys,slots.values,utterance1,utterance2
u00000852,user,教える,客の希望の観光時間帯 客が希望する交通手段,夜 バス,夜間帯にバスで観光してみたいです。,夜の観光を楽しみたいですね。バスで移動したいです。
u00000306,user,質問する,観光地のすいている曜日，時間帯 観光地の新型コロナウイルス感染対策,? ?,比較的すいている曜日と時間帯を知りたいです。あと新型コロナ対策はどうなっていますか？,そこはすいているのは何曜日の何時頃でしょうか？それと新型コロナ対策はどんな感じでされているでしょうか？
u00000725,user,教える,客が希望する交通手段 客が希望する観光の季節,希望なし 夏,夏に行きたいです。交通手段は特に限定しません。,交通手段は何でもいいです。夏に行ってみたいですね。
u00000764,user,教える,客が希望する観光ジャンル 客が希望する交通手段,食料品・地酒 徒歩,食料品や地酒を色々と、徒歩で回ってみたいです。,徒歩で楽しみたいです。食料品や地酒に興味があります。
u00000202,user,質問する,観光地のおすすめイベント 観光地のお土産,? ?,そこのおすすめのイベントやお土産を教えてください。,そこにはおすすめのイベントだったり名産品やお土産はありますか？
u00000744,user,教える,客が希望する交通手段 客が希望する観光の季節,電車 秋,電車で移動しながら秋を楽しみたいです。,秋に行って、電車で色々と巡りたいです。
u00000066,user,質問する,観光地の名称 観光地のレビュー,STONE MAGIC ?,STONE MAGICのユーザーレビューはどんな感じですか？,STONE MAGICの観光地レビューなど、すぐ見れるものはありますか？
u00000324,user,質問する,観光地周辺のレストランのジャンル 観光地周辺のレストランの名称,? ?,そこの周辺にはどんな料理のレストランがありますか？店の名前も知りたいです？,そこにはレストランはありますか？料理ジャンルや店名も教えて欲しいです。
u00000009,user,質問する,観光地の車でのアクセス,?,車でそこまでどのくらいかかりますか？,車だとアクセスはどんな感じですか？
u00000186,user,質問する,観光地におすすめな人 観光地が雨天でも楽しめるか,? ?,そこはどんなタイプの人が楽しめる場所ですか？また、雨天でも楽しめますか？,その観光地にマッチするのはどんなタイプの人ですか？あと、そこは雨天だと楽しめないですか？
u00000798,user,教える,客が観光にかけたい時間 客が希望する交通手段,60分以上90分未満 公共交通機関,60分以上90分未満で観光できる所がいいです。公共交通機関を使いたいですね。,公共交通機関を使って、60分以上90分未満ほどで観光出来る感じの所を探してます。
u00000282,user,質問する,観光地の利用可能なキャッシュレス決済 観光地の予約要否,? ?,そこではどんなキャッシュレス決済方法が使えますか？あと、そこは予約は必須ですか？,そこで使えるキャッシュレス決済方法と、予約が必要なのかどうか、を教えて欲しいです。
u00000510,user,教える,客の観光の同行者 客が希望する観光の季節,恋人 希望なし,季節はいつでも良いですが、恋人と楽しめる場所がいいですね。,季節は特に希望はありません。恋人と行くので、二人で楽しめる場所がいいです。
u00000663,user,教える,客の観光の同行者 客の希望の観光時間帯,ペット 朝,ペットが同行出来て、朝の時間帯に観光が出来る場所が良いです。,ペットと一緒に、朝の観光が楽しめる所が良いですね。
u00001075,user,教える,客が観光にかけたい時間 客がインドア派かアウトドア派か,90分以上 特になし,インドア・アウトドアはこだわりません。90分以上はじっくりと観光出来る場所がいいです。,90分以上は観光が出来る場所が良いですね。インドアかアウトドアか、は気にしません。
u00000425,user,教える,客の観光の同行者 客が希望する交通手段,子供 公共交通機関,子供と一緒に、公共交通機関を使って観光したいです。,公共交通機関で、子供と一緒に観光出来る所が良いです。
u00000130,user,質問する,観光地におすすめな人 観光地の営業時間,? ?,そこの営業時間帯と、そこに合うタイプの人はどんな人なのか、を教えて欲しいです。,その観光地に合うタイプの人や、営業時間帯を知りたいです。
u00001113,user,教える,客の本日の同行者 客の本日の交通手段,家族 バス,今日は家族と一緒です。バスで移動します。,今日は家族と一緒にバスで移動する予定です。
u00000494,user,教える,客の観光の同行者 客が希望する観光の季節,乳幼児 夏,夏に、乳幼児を同行出来そうな観光地を教えて欲しいです。,乳幼児と一緒に、夏場に観光出来そうな場所を知りたいです。
u00000874,user,教える,客が希望する交通手段 客がインドア派かアウトドア派か,徒歩 特になし,徒歩で行ける観光地がいいです。インドア・アウトドア、どちらでもいいです。,徒歩で楽しめる観光がしたいです。インドアかアウトドアか、といったことは気にしません。
